                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    506,                0.47236,                0.72807,                0.27465,                0.83562,                0.97585,                0.99308,                0.99119,                0.90299,                0.97326,                0.99033,                0.98928,                0.79597,                0.41567,                0.64899,                0.23499,                0.81437,               0.001684,               0.001684,               0.001684
                    507,                0.46763,                0.74029,                0.27354,                0.83314,                0.97634,                0.99262,                0.99144,                0.90356,                0.97373,                0.99003,                0.98949,                0.79734,                0.41738,                0.64981,                0.23492,                0.81491,              0.0016675,              0.0016675,              0.0016675
                    508,                 0.4679,                0.72382,                0.27556,                0.83675,                0.97715,                0.99417,                0.99168,                0.90491,                0.97495,                0.99114,                0.98969,                0.79766,                0.41714,                0.64921,                0.23544,                0.81548,               0.001651,               0.001651,               0.001651
                    509,                0.46848,                0.74236,                0.27561,                0.83535,                0.97651,                0.99382,                0.99161,                0.90349,                 0.9741,                0.99103,                0.98973,                0.79919,                0.41685,                0.64869,                0.23469,                0.81588,              0.0016345,              0.0016345,              0.0016345
                    510,                0.47646,                0.75595,                0.28919,                0.83488,                0.97651,                0.99395,                 0.9914,                0.90345,                0.97394,                0.99121,                0.98954,                0.79795,                 0.4168,                0.64816,                0.23439,                0.81575,               0.001618,               0.001618,               0.001618
                    511,                 0.4728,                0.73119,                   0.28,                0.83488,                0.97667,                 0.9934,                0.99137,                0.90255,                0.97409,                0.99066,                0.98953,                0.79882,                 0.4176,                0.64874,                0.23499,                0.81625,              0.0016015,              0.0016015,              0.0016015
                    512,                0.46786,                0.73453,                0.28025,                0.83586,                0.97739,                0.99244,                0.99145,                 0.9015,                0.97488,                0.98967,                0.98961,                0.79877,                0.41811,                0.64913,                0.23517,                0.81703,               0.001585,               0.001585,               0.001585
                    513,                0.46974,                0.74171,                0.27782,                0.83961,                 0.9791,                0.99232,                0.99127,                0.90196,                0.97698,                0.98931,                0.98943,                0.79884,                0.41781,                0.64898,                0.23497,                0.81695,              0.0015685,              0.0015685,              0.0015685
                    514,                0.47188,                   0.75,                0.27515,                0.83822,                0.97768,                0.99252,                0.99112,                0.90254,                0.97565,                0.98963,                 0.9893,                0.79629,                0.41783,                 0.6489,                0.23427,                0.81704,               0.001552,               0.001552,               0.001552
                    515,                0.46916,                0.72969,                0.27636,                 0.8374,                0.97819,                 0.9917,                0.99106,                0.90261,                0.97626,                0.98871,                0.98927,                 0.7959,                0.41767,                0.64857,                0.23371,                0.81694,              0.0015355,              0.0015355,              0.0015355
                    516,                0.48052,                 0.7423,                0.28011,                0.83641,                0.97672,                0.99449,                0.99126,                0.90204,                0.97508,                0.98934,                0.98947,                0.79536,                0.41778,                0.64771,                0.23437,                0.81668,               0.001519,               0.001519,               0.001519
                    517,                0.46419,                0.72856,                0.27709,                0.83494,                0.97584,                 0.9948,                0.99138,                0.90375,                0.97182,                0.98918,                 0.9884,                0.79743,                0.41712,                0.64718,                0.23467,                0.81649,              0.0015025,              0.0015025,              0.0015025
                    518,                0.46426,                0.72451,                0.27233,                0.83413,                0.97665,                 0.9938,                0.99141,                 0.9041,                0.97196,                0.98816,                0.98792,                0.79749,                0.41679,                0.64701,                 0.2343,                 0.8164,               0.001486,               0.001486,               0.001486
                    519,                0.47023,                0.73551,                0.27814,                0.83688,                0.97623,                0.99313,                0.99132,                0.90474,                0.97201,                0.98683,                0.98785,                0.79859,                0.41567,                0.64693,                0.23411,                0.81619,              0.0014695,              0.0014695,              0.0014695
                    520,                0.46179,                0.72817,                0.27544,                0.83327,                0.97539,                0.99426,                0.99137,                 0.9042,                0.97023,                0.98894,                0.98785,                0.79829,                0.41579,                0.64652,                0.23377,                0.81653,               0.001453,               0.001453,               0.001453
                    521,                0.46719,                0.72892,                0.27632,                0.83754,                0.97475,                0.99552,                0.99122,                0.90317,                0.97043,                0.99098,                0.98816,                0.79548,                0.41609,                0.64699,                0.23345,                0.81663,              0.0014365,              0.0014365,              0.0014365
                    522,                0.46384,                0.73786,                0.27241,                0.83233,                0.97478,                0.99583,                0.99127,                0.90297,                0.97046,                 0.9913,                 0.9882,                0.79431,                0.41672,                0.64768,                0.23305,                0.81675,                0.00142,                0.00142,                0.00142
                    523,                0.46322,                0.73113,                0.27602,                0.83745,                0.97484,                0.99548,                0.99126,                0.90316,                0.97052,                0.99095,                0.98813,                0.79407,                0.41678,                0.64744,                0.23272,                 0.8166,              0.0014035,              0.0014035,              0.0014035
                    524,                0.47082,                 0.7365,                0.27271,                 0.8372,                0.97472,                0.99532,                0.99122,                0.90226,                 0.9704,                0.99078,                0.98813,                0.79491,                0.41641,                0.64696,                0.23276,                0.81656,               0.001387,               0.001387,               0.001387
                    525,                0.46505,                0.74767,                0.27238,                0.83403,                0.97446,                0.99442,                0.99122,                0.90174,                0.97014,                0.98988,                0.98816,                 0.7967,                0.41639,                0.64709,                0.23266,                0.81646,              0.0013705,              0.0013705,              0.0013705
                    526,                 0.4673,                0.73144,                0.27331,                 0.8329,                0.97464,                0.99485,                0.99125,                0.90116,                 0.9703,                0.99034,                0.98816,                0.79412,                0.41604,                0.64767,                0.23238,                0.81625,               0.001354,               0.001354,               0.001354
                    527,                0.46178,                0.72569,                0.26763,                0.83189,                0.97429,                 0.9947,                0.99122,                0.90222,                0.96914,                0.98935,                0.98765,                0.79583,                0.41674,                0.64825,                0.23213,                0.81617,              0.0013375,              0.0013375,              0.0013375
                    528,                0.46501,                 0.7343,                0.28243,                0.83436,                 0.9752,                 0.9931,                0.99114,                 0.9015,                0.97087,                0.98856,                0.98805,                0.79407,                0.41637,                0.64842,                0.23198,                0.81622,               0.001321,               0.001321,               0.001321
                    529,                0.46749,                0.72093,                0.27609,                0.83993,                0.97478,                0.99267,                0.99114,                0.90166,                0.97045,                0.98814,                0.98794,                0.79301,                0.41569,                0.64801,                0.23235,                0.81591,              0.0013045,              0.0013045,              0.0013045
                    530,                 0.4587,                 0.7335,                 0.2782,                0.83067,                0.97499,                0.99233,                 0.9913,                0.90227,                0.97065,                0.98779,                0.98819,                0.79411,                0.41522,                0.64753,                0.23245,                0.81565,               0.001288,               0.001288,               0.001288
                    531,                0.46179,                0.71757,                0.26698,                0.83014,                0.97579,                0.99169,                0.99125,                0.90266,                0.97134,                0.98736,                0.98812,                 0.7937,                0.41458,                0.64714,                0.23172,                0.81526,              0.0012715,              0.0012715,              0.0012715
                    532,                0.46266,                0.72729,                0.27298,                0.83378,                0.97599,                0.99228,                0.99147,                 0.9034,                 0.9716,                 0.9878,                0.98829,                0.79439,                0.41362,                0.64637,                0.23228,                0.81465,               0.001255,               0.001255,               0.001255
                    533,                0.45951,                 0.7355,                0.26651,                0.83568,                 0.9772,                0.99113,                0.99142,                0.90379,                0.97273,                0.98663,                0.98821,                 0.7955,                0.41337,                0.64592,                0.23069,                0.81447,              0.0012385,              0.0012385,              0.0012385
                    534,                0.46538,                0.73993,                0.27162,                 0.8352,                0.97665,                0.99232,                0.99151,                0.90457,                0.97399,                0.98972,                0.98957,                0.79676,                0.41319,                0.64569,                0.23044,                0.81447,               0.001222,               0.001222,               0.001222
                    535,                0.46804,                0.72941,                0.27156,                0.83433,                0.97734,                0.99197,                0.99165,                0.90499,                0.97478,                0.98922,                0.98967,                0.79674,                0.41311,                0.64566,                0.23032,                0.81473,              0.0012055,              0.0012055,              0.0012055
                    536,                0.46135,                0.72562,                0.26869,                0.83413,                0.97606,                0.99522,                0.99193,                0.90511,                0.97347,                 0.9925,                0.98997,                0.79659,                0.41253,                0.64515,                0.23067,                 0.8149,               0.001189,               0.001189,               0.001189
                    537,                0.46479,                0.72789,                0.26753,                0.83644,                0.97713,                0.99457,                0.99202,                0.90558,                0.97451,                0.99185,                0.99006,                0.80013,                 0.4128,                0.64409,                0.23076,                0.81525,              0.0011725,              0.0011725,              0.0011725
                    538,                0.45311,                0.73108,                 0.2639,                0.83496,                0.97713,                0.99409,                0.99211,                0.90524,                0.97457,                0.99134,                0.99028,                0.80055,                0.41306,                0.64396,                0.23077,                0.81521,               0.001156,               0.001156,               0.001156
                    539,                0.45778,                0.72436,                0.27065,                0.83122,                0.97631,                0.99429,                0.99208,                0.90544,                0.97376,                0.99154,                0.99036,                0.79893,                0.41238,                0.64375,                0.23041,                0.81478,              0.0011395,              0.0011395,              0.0011395
                    540,                0.46353,                0.72747,                0.27467,                0.83555,                0.97656,                 0.9942,                0.99187,                0.90488,                0.97396,                0.99148,                0.99017,                0.80058,                0.41269,                0.64363,                0.23085,                0.81448,               0.001123,               0.001123,               0.001123
                    541,                0.46214,                0.72199,                0.27166,                 0.8313,                0.97616,                0.99457,                0.99183,                0.90494,                 0.9736,                0.99182,                0.99009,                 0.7987,                0.41272,                0.64342,                0.23081,                0.81446,              0.0011065,              0.0011065,              0.0011065
                    542,                0.45784,                0.72961,                0.26725,                0.83156,                0.97696,                0.99251,                0.99164,                0.90486,                0.97465,                0.98897,                0.98992,                0.79729,                0.41235,                0.64271,                0.23144,                0.81414,                0.00109,                0.00109,                0.00109
                    543,                0.46155,                0.72158,                0.27121,                0.83273,                  0.977,                0.99297,                 0.9917,                0.90503,                0.97387,                0.98929,                0.98944,                0.79909,                0.41169,                0.64166,                 0.2311,                0.81387,              0.0010735,              0.0010735,              0.0010735
                    544,                0.46367,                0.74099,                0.27288,                0.83002,                0.97602,                0.99395,                0.99171,                0.90538,                0.97498,                0.98804,                0.98944,                 0.7964,                0.41156,                0.64157,                0.23147,                0.81374,               0.001057,               0.001057,               0.001057
                    545,                0.46071,                0.74004,                0.26882,                0.83424,                0.97607,                0.99414,                0.99171,                0.90574,                0.97467,                0.98867,                0.98938,                0.79721,                0.41161,                0.64129,                0.23151,                0.81368,              0.0010405,              0.0010405,              0.0010405
                    546,                0.46337,                0.71816,                0.27067,                0.83533,                0.97597,                0.99372,                0.99174,                0.90543,                0.97491,                0.98893,                0.98942,                0.79791,                0.41119,                0.64079,                0.23172,                0.81377,               0.001024,               0.001024,               0.001024
                    547,                0.46553,                0.71026,                0.26834,                0.83313,                0.97693,                 0.9939,                0.99174,                0.90586,                0.97488,                 0.9896,                0.98938,                0.79889,                0.41087,                0.64018,                 0.2313,                0.81369,              0.0010075,              0.0010075,              0.0010075
                    548,                0.46243,                0.72723,                0.26763,                 0.8328,                0.97721,                0.99394,                0.99181,                0.90546,                0.97548,                0.99073,                0.98997,                0.79857,                0.41079,                0.63993,                0.23109,                 0.8134,               0.000991,               0.000991,               0.000991
                    549,                  0.454,                0.71845,                0.26713,                0.83059,                0.97728,                0.99377,                0.99187,                0.90523,                0.97444,                0.98983,                0.98953,                0.79773,                0.41079,                0.64036,                 0.2316,                0.81324,              0.0009745,              0.0009745,              0.0009745
                    550,                0.46338,                0.72529,                0.26585,                0.83455,                0.97729,                0.98037,                0.98593,                0.89913,                0.97507,                0.97751,                0.98408,                0.79204,                0.41081,                0.64002,                0.23112,                0.81295,               0.000958,               0.000958,               0.000958
                    551,                0.45441,                0.71176,                0.26532,                0.83274,                0.97662,                0.99313,                0.99209,                0.90573,                0.97263,                0.98745,                0.98845,                0.79851,                0.41073,                0.64008,                 0.2307,                0.81255,              0.0009415,              0.0009415,              0.0009415
                    552,                0.46769,                0.73366,                0.27161,                0.83672,                0.97644,                0.99321,                0.99208,                0.90443,                0.97403,                0.98824,                0.98898,                0.79938,                0.41126,                0.64033,                0.23028,                0.81232,               0.000925,               0.000925,               0.000925
                    553,                0.45797,                0.73246,                0.26708,                0.83268,                0.97596,                0.99383,                0.99202,                0.90527,                0.97294,                0.98828,                0.98888,                0.79974,                0.41072,                 0.6402,                0.23008,                0.81179,              0.0009085,              0.0009085,              0.0009085
                    554,                0.45963,                0.71228,                 0.2703,                0.83024,                0.97627,                0.99374,                0.99193,                0.90562,                0.97275,                0.98828,                0.98883,                0.79997,                0.40997,                 0.6401,                0.22977,                0.81108,               0.000892,               0.000892,               0.000892
                    555,                0.46079,                0.72393,                0.26749,                0.83076,                0.97639,                  0.993,                0.99182,                0.90571,                0.97205,                0.98733,                 0.9882,                0.80035,                0.40932,                0.64052,                0.22949,                0.81082,              0.0008755,              0.0008755,              0.0008755
                    556,                0.45284,                0.72207,                0.26431,                0.82931,                0.97557,                0.99302,                0.99166,                0.90499,                0.97209,                0.98685,                0.98805,                0.79976,                0.40927,                0.64047,                 0.2297,                0.81079,               0.000859,               0.000859,               0.000859
                    557,                0.46286,                0.72892,                0.27026,                0.83491,                0.97589,                0.99276,                0.99163,                0.90489,                0.97112,                0.98728,                0.98804,                0.79842,                0.40927,                0.64068,                0.22982,                0.81069,              0.0008425,              0.0008425,              0.0008425
                    558,                0.45406,                 0.7226,                0.26772,                0.83281,                0.97533,                0.99246,                0.99159,                0.90558,                 0.9725,                0.98672,                0.98806,                0.79845,                0.40874,                0.64074,                0.22928,                0.81081,               0.000826,               0.000826,               0.000826
                    559,                0.46087,                0.72235,                0.26912,                0.83426,                0.97567,                0.99302,                0.99157,                0.90597,                0.97387,                0.98655,                0.98804,                0.79739,                 0.4083,                0.64085,                0.22853,                0.81075,              0.0008095,              0.0008095,              0.0008095
                    560,                0.45449,                 0.7125,                0.26572,                0.83095,                0.97607,                0.99373,                0.99162,                0.90557,                0.97237,                0.98699,                0.98811,                0.79787,                0.40825,                0.64119,                 0.2293,                0.81097,               0.000793,               0.000793,               0.000793
                    561,                0.45504,                0.71449,                0.26522,                0.83318,                0.97631,                0.99354,                0.99166,                0.90512,                0.97335,                0.98708,                 0.9881,                0.79743,                0.40866,                0.64112,                0.23017,                0.81122,              0.0007765,              0.0007765,              0.0007765
                    562,                0.45603,                0.71192,                 0.2634,                0.83375,                 0.9778,                0.99292,                0.99158,                0.90547,                0.97371,                 0.9871,                0.98803,                0.79785,                 0.4088,                0.64153,                0.23044,                0.81164,                0.00076,                0.00076,                0.00076
                    563,                0.45769,                0.71852,                0.26304,                0.83324,                0.97919,                0.99326,                0.99169,                0.90583,                0.97466,                0.98751,                0.98817,                0.79824,                0.40862,                0.64124,                0.23121,                0.81158,              0.0007435,              0.0007435,              0.0007435
                    564,                0.45893,                0.72154,                0.26695,                0.83611,                0.97949,                0.99329,                0.99157,                0.90567,                0.97478,                0.98744,                0.98809,                0.79885,                0.40839,                0.64122,                0.23156,                0.81168,               0.000727,               0.000727,               0.000727
                    565,                0.46086,                0.72876,                0.26735,                0.83234,                0.97931,                0.99256,                0.99161,                 0.9064,                0.97435,                0.98709,                0.98817,                0.79878,                0.40858,                0.64184,                 0.2312,                0.81158,              0.0007105,              0.0007105,              0.0007105
                    566,                0.46326,                0.73218,                0.27002,                0.83242,                0.97853,                0.99278,                0.99171,                0.90621,                0.97398,                0.98694,                0.98827,                0.79924,                0.40897,                0.64204,                0.23084,                0.81156,               0.000694,               0.000694,               0.000694
                    567,                0.44958,                0.70709,                0.26274,                0.82992,                0.97856,                0.99302,                0.99176,                0.90627,                0.97451,                0.98779,                 0.9888,                0.79979,                0.40903,                0.64206,                0.23096,                0.81153,              0.0006775,              0.0006775,              0.0006775
                    568,                0.44768,                0.70962,                0.26349,                0.83118,                 0.9786,                0.99333,                0.99176,                0.90671,                 0.9746,                0.98808,                0.98879,                0.79967,                0.40912,                0.64159,                0.23078,                0.81163,               0.000661,               0.000661,               0.000661
                    569,                0.45337,                0.72114,                0.26362,                0.83343,                0.97847,                0.99345,                0.99182,                0.90646,                0.97466,                0.98771,                 0.9889,                 0.7991,                0.40892,                0.64128,                0.23083,                0.81151,              0.0006445,              0.0006445,              0.0006445
                    570,                0.45482,                0.72396,                0.26744,                0.83374,                0.97824,                0.99266,                 0.9918,                0.90577,                0.97515,                 0.9876,                0.98887,                0.79986,                0.40884,                0.64077,                0.23001,                0.81143,               0.000628,               0.000628,               0.000628
                    571,                0.45335,                0.70785,                0.26301,                0.83255,                0.97889,                0.99363,                0.99183,                0.90536,                0.97544,                0.98783,                0.98888,                0.80021,                0.40887,                0.64078,                0.23054,                0.81136,              0.0006115,              0.0006115,              0.0006115
                    572,                0.46149,                0.72046,                0.27039,                 0.8322,                0.97889,                0.99295,                0.99176,                0.90493,                0.97514,                 0.9878,                 0.9888,                0.79916,                0.40935,                0.64069,                0.23006,                0.81131,               0.000595,               0.000595,               0.000595
                    573,                0.45777,                0.71599,                0.26759,                0.83273,                 0.9782,                0.99319,                0.99172,                0.90536,                0.97485,                0.98795,                0.98872,                0.79821,                0.40903,                0.64072,                0.23054,                0.81147,              0.0005785,              0.0005785,              0.0005785
                    574,                0.45111,                0.70581,                0.26627,                0.83434,                0.97769,                0.99328,                0.99171,                0.90566,                0.97429,                0.98604,                 0.9882,                0.80032,                0.40928,                0.64067,                0.23074,                0.81138,               0.000562,               0.000562,               0.000562
                    575,                0.45188,                0.70535,                0.26158,                0.83261,                0.97764,                0.99282,                0.99163,                0.90517,                0.97335,                0.98644,                0.98811,                0.79872,                0.40903,                0.64048,                0.23125,                0.81117,              0.0005455,              0.0005455,              0.0005455
                    576,                0.44924,                0.70645,                0.26078,                0.83036,                0.97857,                0.99258,                0.99152,                0.90544,                0.97394,                0.98574,                0.98794,                0.79864,                0.40834,                0.64008,                0.23072,                 0.8112,               0.000529,               0.000529,               0.000529
                    577,                0.46044,                0.73236,                0.26428,                 0.8323,                0.97829,                0.99159,                0.99156,                0.90641,                0.97345,                0.98567,                0.98799,                0.79954,                0.40833,                0.63918,                0.23031,                0.81111,              0.0005125,              0.0005125,              0.0005125
                    578,                0.45416,                0.71913,                0.26335,                0.83452,                0.97818,                0.99107,                0.99156,                0.90612,                0.97332,                0.98543,                0.98798,                0.79943,                0.40823,                0.63875,                0.23002,                0.81125,               0.000496,               0.000496,               0.000496
                    579,                0.44955,                 0.7109,                 0.2619,                0.82995,                0.97796,                  0.991,                0.99164,                 0.9057,                0.97305,                0.98537,                0.98806,                0.79901,                0.40833,                0.63891,                0.23054,                0.81137,              0.0004795,              0.0004795,              0.0004795
                    580,                0.45235,                0.71932,                0.26527,                0.83174,                0.97712,                0.99118,                0.99178,                0.90608,                0.97265,                0.98532,                 0.9882,                0.79789,                0.40792,                0.63905,                0.23053,                 0.8113,               0.000463,               0.000463,               0.000463
                    581,                0.45779,                0.72083,                0.26323,                 0.8312,                0.97622,                0.99176,                0.99181,                0.90603,                0.97172,                0.98594,                0.98822,                0.79838,                0.40787,                0.63899,                0.23047,                 0.8113,              0.0004465,              0.0004465,              0.0004465
                    582,                0.44847,                0.70381,                0.26045,                0.83307,                0.97654,                0.99226,                0.99189,                0.90683,                0.97161,                0.98626,                0.98832,                0.79838,                0.40756,                0.63878,                0.22982,                0.81133,                0.00043,                0.00043,                0.00043
                    583,                0.45127,                0.72907,                0.26703,                0.83352,                0.97659,                0.99217,                0.99185,                0.90653,                0.97206,                0.98562,                0.98828,                0.79841,                0.40751,                0.63884,                   0.23,                0.81132,              0.0004135,              0.0004135,              0.0004135
                    584,                0.45133,                0.72112,                0.26402,                0.83077,                0.97646,                0.99319,                 0.9919,                0.90697,                0.97208,                0.98568,                0.98833,                0.79987,                0.40726,                0.63886,                0.23005,                0.81133,               0.000397,               0.000397,               0.000397
                    585,                0.45199,                0.72928,                0.26475,                0.83615,                  0.977,                0.99336,                0.99191,                0.90681,                0.97235,                0.98665,                0.98833,                0.79999,                0.40682,                0.63895,                0.23004,                0.81126,              0.0003805,              0.0003805,              0.0003805
                    586,                0.44524,                0.72066,                0.25871,                0.83367,                0.97673,                0.99329,                0.99182,                0.90729,                 0.9722,                0.98712,                0.98825,                0.80139,                0.40713,                0.63932,                0.23018,                0.81129,               0.000364,               0.000364,               0.000364
                    587,                0.44504,                0.71876,                0.25787,                0.82717,                0.97657,                0.99323,                0.99178,                0.90619,                0.97178,                0.98748,                0.98824,                0.80106,                 0.4074,                0.63945,                 0.2304,                0.81133,              0.0003475,              0.0003475,              0.0003475
                    588,                0.45329,                0.72402,                0.26646,                0.83011,                0.97635,                0.99457,                 0.9918,                0.90662,                0.97111,                0.98939,                0.98827,                0.79985,                0.40698,                0.63927,                 0.2299,                0.81138,               0.000331,               0.000331,               0.000331
                    589,                0.44808,                0.70473,                0.25815,                0.83006,                0.97623,                0.99355,                0.99176,                0.90637,                0.97103,                 0.9883,                0.98823,                0.80087,                0.40697,                0.63901,                0.22987,                0.81139,              0.0003145,              0.0003145,              0.0003145
                    590,                 0.4456,                0.71967,                0.25997,                0.83151,                 0.9763,                0.99293,                 0.9917,                 0.9066,                0.97105,                0.98778,                0.98812,                0.79982,                  0.407,                0.63901,                0.22977,                0.81137,               0.000298,               0.000298,               0.000298
                    591,                0.44181,                0.68621,                0.25448,                0.82269,                0.97667,                0.99259,                0.99173,                0.90629,                0.97148,                0.98731,                0.98813,                 0.7999,                0.40658,                0.63847,                0.22963,                0.81121,              0.0002815,              0.0002815,              0.0002815
                    592,                0.43445,                0.67902,                0.24785,                0.81568,                0.97719,                0.99188,                 0.9918,                0.90615,                0.97196,                0.98706,                 0.9882,                0.79905,                0.40723,                0.63839,                0.23043,                0.81106,               0.000265,               0.000265,               0.000265
                    593,                0.41843,                0.66308,                0.24365,                0.81468,                0.97788,                0.99218,                0.99175,                0.90631,                0.97273,                0.98681,                0.98814,                0.80022,                0.40701,                0.63878,                 0.2298,                0.81077,              0.0002485,              0.0002485,              0.0002485
                    594,                0.41588,                0.66083,                0.24199,                 0.8173,                0.97708,                0.99219,                0.99177,                0.90673,                0.97189,                0.98689,                0.98814,                0.79946,                0.40688,                0.63919,                0.22978,                0.81079,               0.000232,               0.000232,               0.000232
                    595,                0.41124,                0.64223,                0.23777,                0.82042,                0.97719,                0.99302,                0.99177,                0.90667,                0.97202,                0.98771,                0.98814,                0.79858,                0.40673,                 0.6396,                0.22988,                0.81064,              0.0002155,              0.0002155,              0.0002155
                    596,                0.41543,                0.65554,                0.23663,                 0.8172,                0.97708,                0.99335,                0.99168,                0.90673,                 0.9719,                0.98803,                0.98811,                0.79807,                0.40695,                0.63975,                0.23011,                0.81065,               0.000199,               0.000199,               0.000199
                    597,                0.40996,                0.65287,                0.23483,                0.81266,                0.97703,                0.99333,                0.99166,                  0.906,                0.97189,                0.98797,                0.98811,                 0.7981,                0.40745,                0.63985,                0.22976,                0.81064,              0.0001825,              0.0001825,              0.0001825
                    598,                0.40794,                0.64112,                0.23291,                0.81437,                 0.9774,                0.99327,                0.99166,                0.90596,                0.97227,                0.98791,                0.98813,                0.79811,                0.40755,                0.63979,                0.22932,                0.81064,               0.000166,               0.000166,               0.000166
                    599,                0.41656,                0.64923,                0.23812,                0.81999,                0.97721,                0.99335,                0.99158,                0.90594,                0.97208,                0.98799,                 0.9881,                0.79916,                0.40707,                0.63991,                 0.2293,                 0.8105,              0.0001495,              0.0001495,              0.0001495
