                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    389,                0.47286,                0.74192,                0.28198,                0.83148,                0.97251,                0.99232,                 0.9905,                0.89706,                0.96856,                 0.9882,                0.98746,                0.79489,                0.43212,                0.66365,                0.24515,                0.81276,             0.00013744,             0.00013744,             0.00013744
                    390,                0.47752,                0.74428,                0.28123,                0.83375,                0.97429,                0.99183,                0.99063,                0.89747,                0.97034,                 0.9877,                0.98763,                0.79592,                0.43398,                0.66633,                0.24554,                0.81363,             0.00013627,             0.00013627,             0.00013627
                    391,                0.48772,                0.78342,                0.28444,                 0.8403,                0.97328,                 0.9917,                0.99032,                0.89741,                0.96929,                0.98765,                0.98728,                0.79554,                0.43451,                0.66815,                0.24511,                0.81351,             0.00013511,             0.00013511,             0.00013511
                    392,                0.48509,                0.75857,                0.28463,                 0.8364,                0.97376,                0.99172,                0.99049,                0.89721,                0.96976,                0.98763,                0.98737,                0.79292,                 0.4364,                0.66912,                0.24556,                0.81419,             0.00013395,             0.00013395,             0.00013395
                    393,                0.47952,                 0.7575,                0.28595,                0.83447,                0.97379,                0.99121,                0.99037,                0.89851,                0.97188,                0.98931,                0.98933,                0.79425,                0.43679,                0.66838,                0.24486,                0.81432,             0.00013278,             0.00013278,             0.00013278
                    394,                0.47494,                0.76127,                0.28295,                0.83261,                0.97473,                0.99058,                0.99057,                0.89724,                0.97289,                0.98866,                0.98963,                0.79439,                0.43761,                0.66593,                 0.2444,                0.81424,             0.00013162,             0.00013162,             0.00013162
                    395,                0.48129,                0.77652,                0.28977,                0.83992,                0.97547,                0.98991,                0.99022,                0.89939,                0.97363,                0.98799,                0.98914,                0.79168,                0.43632,                0.66616,                0.24423,                 0.8144,             0.00013045,             0.00013045,             0.00013045
                    396,                0.46604,                0.74536,                0.27628,                0.83311,                0.97479,                0.99079,                0.98939,                  0.897,                0.97295,                0.98887,                 0.9882,                0.79117,                0.43522,                0.66728,                0.24325,                0.81493,             0.00012929,             0.00012929,             0.00012929
                    397,                0.47613,                0.75027,                0.28027,                 0.8323,                0.97683,                0.98997,                0.98939,                0.89628,                0.97418,                0.98723,                0.98712,                0.79079,                0.43418,                0.66406,                 0.2432,                0.81478,             0.00012813,             0.00012813,             0.00012813
                    398,                0.47683,                0.75147,                0.28067,                 0.8366,                0.97552,                   0.99,                0.98941,                0.89799,                0.97134,                0.98589,                0.98618,                0.79204,                0.43356,                0.66426,                  0.243,                0.81439,             0.00012696,             0.00012696,             0.00012696
                    399,                0.47655,                0.75179,                0.27942,                0.83365,                0.97483,                0.99055,                0.98954,                0.89762,                0.97086,                0.98643,                0.98642,                0.79027,                0.43394,                0.66548,                0.24338,                0.81457,              0.0001258,              0.0001258,              0.0001258
                    400,                0.48283,                0.77007,                0.28603,                0.83713,                0.97616,                0.99098,                0.99025,                0.89654,                0.97134,                0.98609,                0.98631,                0.79262,                0.43245,                0.66599,                0.24264,                0.81454,             0.00012463,             0.00012463,             0.00012463
                    401,                0.47956,                0.75843,                0.28141,                0.83764,                0.97455,                0.95843,                0.97032,                0.87746,                0.96969,                0.95354,                0.96621,                0.77413,                0.43093,                0.66488,                0.24262,                0.81483,             0.00012347,             0.00012347,             0.00012347
                    402,                0.48126,                0.76053,                0.28729,                0.83506,                0.97399,                0.99278,                0.99177,                0.89892,                0.96905,                0.98805,                0.98806,                0.79276,                0.43101,                0.66463,                0.24141,                0.81452,              0.0001223,              0.0001223,              0.0001223
                    403,                0.47609,                0.75618,                0.28142,                0.83646,                0.97529,                 0.9914,                 0.9911,                0.89927,                0.97132,                0.98728,                 0.9881,                0.79461,                 0.4312,                0.66258,                0.24102,                0.81406,             0.00012114,             0.00012114,             0.00012114
                    404,                0.47998,                0.76764,                0.27963,                0.83412,                0.97451,                0.99182,                0.99067,                0.90008,                0.97186,                0.98907,                0.98871,                0.79247,                0.43132,                0.66356,                 0.2423,                0.81363,             0.00011998,             0.00011998,             0.00011998
                    405,                0.48236,                0.75786,                 0.2848,                0.83446,                0.97308,                0.99287,                0.99071,                0.90177,                0.97176,                 0.9915,                0.99006,                 0.7945,                0.43139,                0.66318,                0.24278,                0.81382,             0.00011881,             0.00011881,             0.00011881
                    406,                0.47897,                0.75245,                0.27615,                0.83695,                0.97522,                0.98851,                0.99087,                0.90271,                0.97381,                0.98718,                0.99019,                0.79659,                0.43042,                0.66309,                0.24193,                0.81356,             0.00011765,             0.00011765,             0.00011765
                    407,                0.47411,                 0.7564,                0.27852,                0.83472,                0.97486,                 0.9898,                0.99093,                0.90231,                0.97351,                0.98843,                0.99025,                0.79543,                0.43184,                0.66532,                0.24098,                0.81397,             0.00011648,             0.00011648,             0.00011648
                    408,                0.47962,                0.75543,                0.28366,                0.83518,                0.97456,                0.98931,                0.99106,                0.90194,                0.96904,                0.98913,                0.98913,                0.79539,                0.43241,                0.66425,                0.24199,                0.81453,             0.00011532,             0.00011532,             0.00011532
                    409,                0.47515,                0.76927,                0.28343,                 0.8359,                0.97557,                0.98975,                0.99119,                0.89979,                0.97234,                0.98645,                 0.9889,                0.79365,                0.43143,                0.66344,                0.24181,                0.81482,             0.00011415,             0.00011415,             0.00011415
                    410,                0.47562,                0.76336,                0.28085,                 0.8359,                0.97143,                0.99424,                0.99132,                0.90191,                0.96954,                0.99232,                0.99011,                0.79268,                0.43127,                0.66309,                0.24151,                 0.8152,             0.00011299,             0.00011299,             0.00011299
                    411,                0.46963,                0.74701,                0.27523,                0.83549,                0.97425,                0.99319,                 0.9911,                0.90029,                0.97235,                0.99127,                0.98996,                0.79281,                0.43158,                0.66387,                0.24076,                 0.8152,             0.00011183,             0.00011183,             0.00011183
                    412,                0.47649,                0.75883,                0.27872,                0.83874,                0.97639,                0.99406,                0.99122,                0.90041,                0.97453,                 0.9921,                0.99015,                0.79036,                0.43202,                0.66265,                0.24033,                0.81547,             0.00011066,             0.00011066,             0.00011066
                    413,                0.47458,                0.75728,                0.27806,                0.83461,                0.97686,                0.99225,                0.99124,                 0.9009,                0.97487,                0.99036,                0.98997,                0.79101,                0.42961,                0.66208,                0.24092,                0.81483,              0.0001095,              0.0001095,              0.0001095
                    414,                0.48126,                0.77131,                0.28109,                0.83856,                0.97285,                0.99414,                0.99197,                0.90014,                0.96978,                0.99098,                0.99007,                0.79321,                0.43012,                 0.6621,                0.24092,                0.81395,             0.00010833,             0.00010833,             0.00010833
                    415,                0.47133,                  0.762,                0.27787,                0.83432,                0.97315,                0.99215,                0.99177,                0.89997,                0.97006,                0.98899,                0.98982,                0.79229,                0.43017,                0.66385,                0.24067,                0.81369,             0.00010717,             0.00010717,             0.00010717
                    416,                0.47474,                0.75432,                 0.2789,                0.83264,                0.97612,                0.99151,                0.99208,                0.90021,                0.97298,                0.98835,                0.99012,                0.79327,                0.43065,                0.66617,                0.24036,                0.81372,               0.000106,               0.000106,               0.000106
                    417,                0.46948,                0.74396,                0.27418,                0.83513,                0.97725,                0.99225,                0.99225,                0.90072,                0.97412,                0.98908,                0.99032,                0.79399,                0.43005,                 0.6658,                0.24057,                0.81348,             0.00010484,             0.00010484,             0.00010484
                    418,                 0.4723,                0.73787,                0.27597,                0.83424,                0.97731,                0.99159,                0.99114,                0.90114,                0.97364,                0.98788,                0.98891,                0.79164,                0.43007,                0.66601,                0.24091,                0.81329,             0.00010368,             0.00010368,             0.00010368
                    419,                0.47455,                 0.7575,                0.27808,                0.83728,                0.97708,                0.99227,                0.99084,                0.89819,                 0.9734,                0.98856,                0.98862,                0.79344,                0.43011,                0.66489,                0.24073,                0.81336,             0.00010251,             0.00010251,             0.00010251
                    420,                0.46992,                0.74563,                0.27181,                0.83246,                 0.9785,                0.99358,                0.99201,                    0.9,                0.97537,                0.99041,                0.99012,                0.79601,                  0.429,                0.66512,                0.23994,                0.81308,             0.00010135,             0.00010135,             0.00010135
                    421,                0.47642,                0.75543,                0.27971,                0.83895,                0.97691,                0.99369,                0.99184,                0.90164,                0.97373,                0.99055,                   0.99,                0.79464,                0.42945,                0.66539,                0.24051,                 0.8129,             0.00010018,             0.00010018,             0.00010018
                    422,                0.47244,                0.75857,                0.27583,                0.83916,                0.97499,                0.99069,                0.99031,                0.89981,                0.97135,                0.98711,                0.98833,                0.79377,                0.43073,                0.66469,                 0.2407,                0.81365,             9.9019e-05,             9.9019e-05,             9.9019e-05
                    423,                0.47711,                0.74807,                0.27886,                0.83595,                0.97498,                 0.9912,                0.99135,                0.90079,                0.97054,                 0.9868,                0.98837,                0.79347,                0.43081,                0.66507,                0.24079,                0.81364,             9.7855e-05,             9.7855e-05,             9.7855e-05
                    424,                0.47192,                0.75547,                 0.2748,                0.83691,                0.97396,                0.99259,                 0.9905,                0.90009,                0.97166,                0.99025,                0.98954,                0.79183,                 0.4308,                0.66429,                0.24102,                0.81353,             9.6691e-05,             9.6691e-05,             9.6691e-05
                    425,                0.47333,                0.74185,                 0.2756,                 0.8327,                0.97628,                0.99316,                0.99145,                0.90035,                0.97182,                0.98865,                0.98848,                0.79338,                0.43016,                0.66423,                0.24047,                0.81311,             9.5526e-05,             9.5526e-05,             9.5526e-05
                    426,                0.47659,                0.75394,                0.27437,                0.83323,                0.97736,                0.99069,                0.99136,                0.90128,                0.97388,                0.98711,                0.98875,                0.79514,                0.42906,                0.66499,                 0.2409,                0.81274,             9.4362e-05,             9.4362e-05,             9.4362e-05
                    427,                0.47304,                0.75178,                0.27749,                0.83733,                0.97695,                0.99083,                0.99132,                0.90266,                 0.9729,                0.98673,                0.98836,                0.79515,                0.42904,                0.66515,                0.24097,                0.81273,             9.3198e-05,             9.3198e-05,             9.3198e-05
                    428,                0.47227,                0.77277,                0.27502,                0.83335,                0.97468,                0.99177,                0.99053,                0.90223,                0.97151,                0.98847,                0.98843,                0.79491,                0.42862,                0.66434,                0.24067,                0.81259,             9.2034e-05,             9.2034e-05,             9.2034e-05
                    429,                0.47433,                0.76115,                0.27709,                0.83175,                 0.9783,                0.99042,                0.99052,                0.90286,                0.97558,                0.98772,                0.98862,                0.79412,                0.42822,                0.66439,                0.24039,                0.81226,              9.087e-05,              9.087e-05,              9.087e-05
                    430,                0.46947,                0.73725,                0.27691,                0.83393,                 0.9786,                0.98907,                0.99066,                0.90302,                0.97588,                0.98639,                0.98877,                0.79399,                0.42787,                 0.6634,                 0.2401,                0.81218,             8.9705e-05,             8.9705e-05,             8.9705e-05
                    431,                0.47115,                0.75004,                0.27468,                 0.8339,                0.97766,                0.98821,                0.99072,                0.90294,                0.97488,                0.98548,                 0.9886,                 0.7948,                0.42676,                0.66181,                0.23881,                0.81214,             8.8541e-05,             8.8541e-05,             8.8541e-05
                    432,                0.46867,                0.75139,                0.27815,                0.83367,                0.97848,                0.98796,                0.99089,                0.90322,                0.97715,                0.98658,                0.99015,                0.79543,                0.42778,                0.66158,                0.23932,                0.81222,             8.7377e-05,             8.7377e-05,             8.7377e-05
                    433,                0.45835,                0.73096,                 0.2674,                0.82932,                0.97871,                 0.9881,                0.99112,                0.90087,                0.97818,                0.98756,                0.99125,                0.79518,                0.42889,                0.66115,                0.23917,                0.81211,             8.6213e-05,             8.6213e-05,             8.6213e-05
                    434,                0.46452,                0.75096,                0.27308,                0.83556,                0.97804,                0.98798,                0.99116,                0.90261,                0.97752,                0.98743,                0.99125,                0.79494,                0.42839,                0.66112,                0.23866,                0.81211,             8.5048e-05,             8.5048e-05,             8.5048e-05
                    435,                0.46716,                0.74695,                0.27487,                0.83264,                0.97608,                0.98925,                 0.9911,                0.90247,                0.97429,                0.98733,                0.98998,                0.79532,                0.42731,                0.66026,                0.23888,                0.81175,             8.3884e-05,             8.3884e-05,             8.3884e-05
                    436,                0.46818,                0.75274,                0.27179,                0.83215,                0.97757,                0.98903,                 0.9912,                0.90126,                0.97485,                0.98631,                0.98936,                0.79564,                0.42671,                0.65888,                0.23929,                0.81204,              8.272e-05,              8.272e-05,              8.272e-05
                    437,                0.46836,                0.75237,                0.27809,                0.83232,                0.97786,                0.98895,                0.99129,                0.90119,                0.97521,                 0.9862,                0.98945,                0.79403,                0.42698,                0.66007,                0.23871,                0.81238,             8.1556e-05,             8.1556e-05,             8.1556e-05
                    438,                0.46633,                0.73953,                 0.2753,                 0.8349,                 0.9773,                0.98933,                0.99158,                0.90117,                 0.9746,                 0.9866,                0.98983,                0.79408,                0.42749,                0.66054,                0.23888,                0.81241,             8.0391e-05,             8.0391e-05,             8.0391e-05
                    439,                0.47526,                0.76759,                0.28105,                0.83307,                0.97702,                 0.9886,                0.99151,                0.90173,                0.97437,                0.98585,                0.98969,                0.79494,                0.42736,                0.66024,                   0.24,                0.81235,             7.9227e-05,             7.9227e-05,             7.9227e-05
                    440,                0.47209,                 0.7679,                0.27391,                0.83616,                 0.9778,                 0.9877,                0.99146,                0.90259,                0.97384,                0.98358,                0.98855,                0.79612,                0.42662,                0.65951,                0.23866,                0.81228,             7.8063e-05,             7.8063e-05,             7.8063e-05
                    441,                 0.4674,                0.74852,                0.27471,                0.83539,                0.97158,                0.99453,                0.99134,                0.90306,                0.96761,                0.99041,                0.98841,                0.79722,                0.42638,                0.65856,                0.23837,                0.81221,             7.6899e-05,             7.6899e-05,             7.6899e-05
                    442,                0.47327,                0.75222,                0.27446,                0.83516,                0.97263,                0.99436,                0.99108,                 0.9036,                0.96822,                0.99033,                 0.9881,                0.79637,                0.42713,                 0.6592,                0.23871,                0.81239,             7.5734e-05,             7.5734e-05,             7.5734e-05
                    443,                0.46751,                0.75107,                 0.2739,                0.83529,                0.97284,                0.99527,                0.99125,                0.90307,                0.97022,                0.99252,                0.98917,                 0.7972,                0.42582,                0.65763,                0.23782,                0.81217,              7.457e-05,              7.457e-05,              7.457e-05
                    444,                0.46632,                0.73988,                0.27542,                0.83421,                0.97369,                0.99511,                0.99145,                0.90465,                0.97104,                0.99239,                0.98922,                0.79865,                0.42545,                0.65599,                0.23806,                0.81242,             7.3406e-05,             7.3406e-05,             7.3406e-05
                    445,                0.47106,                  0.751,                0.27923,                0.83501,                0.97804,                0.99093,                0.99151,                0.90245,                0.97671,                0.98955,                0.99051,                0.79694,                0.42632,                0.65667,                0.23813,                 0.8127,             7.2242e-05,             7.2242e-05,             7.2242e-05
                    446,                0.46593,                0.74293,                0.27272,                0.83471,                0.97897,                0.99126,                0.99147,                0.90337,                0.97757,                0.98994,                0.99046,                0.79578,                0.42604,                0.65663,                0.23902,                0.81262,             7.1077e-05,             7.1077e-05,             7.1077e-05
                    447,                0.46741,                0.73906,                0.27082,                0.83623,                0.97604,                0.99242,                0.99123,                0.90182,                0.97472,                0.99105,                0.99015,                0.79538,                0.42463,                0.65668,                0.23893,                0.81237,             6.9913e-05,             6.9913e-05,             6.9913e-05
                    448,                0.46961,                0.74796,                0.27637,                 0.8348,                0.97774,                0.99106,                0.99124,                0.90167,                0.97505,                0.98834,                0.98923,                0.79596,                0.42444,                0.65781,                0.23863,                0.81224,             6.8749e-05,             6.8749e-05,             6.8749e-05
                    449,                0.45949,                0.74233,                0.27216,                0.83261,                0.97666,                0.99135,                0.99137,                0.90372,                  0.974,                 0.9886,                0.98939,                0.79696,                0.42396,                0.65753,                0.23825,                0.81201,             6.7585e-05,             6.7585e-05,             6.7585e-05
                    450,                0.47047,                0.74573,                0.27408,                  0.838,                0.97685,                 0.9907,                0.99158,                 0.9032,                0.97419,                0.98795,                0.98959,                0.79615,                0.42493,                0.65813,                0.23837,                0.81226,              6.642e-05,              6.642e-05,              6.642e-05
                    451,                0.47073,                0.74824,                0.27522,                0.83407,                0.97715,                0.98997,                0.99146,                0.90133,                 0.9731,                0.98588,                0.98834,                0.79503,                0.42536,                 0.6583,                0.23816,                0.81245,             6.5256e-05,             6.5256e-05,             6.5256e-05
                    452,                0.46662,                0.73034,                0.27113,                 0.8363,                 0.9772,                0.99029,                0.99143,                0.90117,                0.97313,                0.98631,                0.98842,                0.79436,                0.42475,                0.65907,                0.23842,                0.81252,             6.4092e-05,             6.4092e-05,             6.4092e-05
                    453,                0.46522,                0.74471,                0.27083,                0.83635,                0.97653,                0.99184,                0.99137,                0.90217,                0.97241,                0.98773,                0.98846,                0.79419,                0.42449,                0.65847,                0.23814,                0.81259,             6.2928e-05,             6.2928e-05,             6.2928e-05
                    454,                0.46894,                0.75539,                0.27169,                0.83115,                0.97626,                0.99317,                 0.9912,                0.90141,                0.97226,                0.98906,                 0.9883,                0.79409,                0.42488,                0.65824,                0.23779,                0.81271,             6.1764e-05,             6.1764e-05,             6.1764e-05
                    455,                0.46683,                0.72825,                0.27016,                0.83426,                0.97593,                0.99312,                0.99122,                0.90261,                0.97196,                0.98901,                0.98823,                0.79509,                0.42486,                0.65777,                0.23759,                0.81276,             6.0599e-05,             6.0599e-05,             6.0599e-05
                    456,                0.46533,                0.74767,                0.27165,                0.83271,                0.97622,                0.99311,                0.99133,                0.90318,                0.97226,                  0.989,                0.98839,                0.79583,                0.42446,                0.65667,                0.23772,                0.81282,             5.9435e-05,             5.9435e-05,             5.9435e-05
                    457,                0.46814,                0.74312,                0.27394,                0.83665,                0.97643,                0.99307,                0.99116,                0.90258,                 0.9725,                0.98895,                0.98828,                0.79663,                0.42459,                0.65581,                0.23723,                0.81282,             5.8271e-05,             5.8271e-05,             5.8271e-05
                    458,                0.46619,                0.74694,                0.27644,                 0.8325,                0.97626,                0.99279,                0.99096,                0.90197,                0.97227,                0.98894,                0.98801,                0.79555,                0.42503,                0.65648,                0.23833,                0.81307,             5.7107e-05,             5.7107e-05,             5.7107e-05
                    459,                0.46251,                0.74806,                0.27482,                0.83217,                0.97737,                0.99187,                0.99094,                0.90207,                0.97475,                0.98913,                0.98907,                0.79567,                0.42442,                0.65686,                0.23769,                 0.8131,             5.5942e-05,             5.5942e-05,             5.5942e-05
                    460,                0.46076,                0.73143,                0.26807,                0.83075,                0.97826,                0.99128,                 0.9909,                 0.9023,                0.97559,                0.98853,                0.98905,                0.79543,                0.42477,                0.65675,                 0.2373,                0.81291,             5.4778e-05,             5.4778e-05,             5.4778e-05
                    461,                0.46563,                0.74334,                0.27066,                0.83272,                 0.9789,                 0.9911,                0.99093,                0.90236,                0.97532,                 0.9884,                0.98909,                0.79671,                0.42498,                 0.6561,                0.23774,                0.81291,             5.3614e-05,             5.3614e-05,             5.3614e-05
                    462,                0.46518,                0.74526,                0.26959,                0.83352,                0.97886,                0.99103,                0.99099,                0.90282,                0.97618,                0.98829,                0.98913,                0.79637,                0.42564,                0.65613,                  0.238,                 0.8129,              5.245e-05,              5.245e-05,              5.245e-05
                    463,                0.46281,                0.74747,                0.26825,                0.83597,                0.97937,                0.99099,                0.99107,                0.90461,                0.97661,                0.98824,                0.98925,                0.79671,                0.42467,                0.65622,                0.23783,                0.81252,             5.1285e-05,             5.1285e-05,             5.1285e-05
                    464,                0.46213,                0.74019,                0.27034,                0.83539,                0.97738,                0.88453,                 0.9195,                 0.8376,                0.97414,                0.88179,                0.91722,                0.73513,                0.42441,                0.65687,                0.23712,                0.81254,             5.0121e-05,             5.0121e-05,             5.0121e-05
                    465,                0.45808,                0.72442,                0.26855,                0.83263,                0.97895,                0.99097,                0.99146,                0.90509,                0.97631,                0.98823,                0.98967,                0.79699,                0.42323,                0.65611,                0.23673,                0.81231,             4.8957e-05,             4.8957e-05,             4.8957e-05
                    466,                0.45865,                0.73042,                0.27437,                0.83339,                0.97924,                0.99107,                0.99148,                0.90518,                0.97652,                0.98834,                0.98974,                 0.7974,                0.42352,                 0.6562,                0.23679,                0.81219,             4.7793e-05,             4.7793e-05,             4.7793e-05
                    467,                0.46903,                 0.7518,                0.27075,                0.83399,                0.97979,                 0.9912,                0.99154,                0.90567,                0.97712,                0.98846,                0.98982,                0.79566,                0.42318,                0.65624,                0.23643,                0.81201,             4.6628e-05,             4.6628e-05,             4.6628e-05
                    468,                0.46393,                0.74308,                0.26986,                0.83741,                 0.9792,                0.99107,                0.99165,                0.90506,                0.97655,                0.98832,                0.98993,                0.79576,                0.42362,                0.65656,                 0.2357,                0.81198,             4.5464e-05,             4.5464e-05,             4.5464e-05
                    469,                0.46414,                0.73726,                0.27041,                0.83149,                 0.9798,                0.99014,                0.99152,                 0.9042,                0.97713,                0.98739,                0.98979,                0.79571,                0.42431,                0.65627,                0.23506,                0.81173,               4.43e-05,               4.43e-05,               4.43e-05
                    470,                0.46266,                0.73742,                0.26857,                0.83335,                   0.98,                0.98974,                0.99143,                0.90368,                0.97732,                0.98699,                 0.9897,                0.79565,                0.42437,                0.65609,                0.23473,                 0.8115,             4.3136e-05,             4.3136e-05,             4.3136e-05
                    471,                0.46734,                0.73184,                0.26984,                0.83455,                0.97975,                0.98958,                0.99132,                0.90272,                0.97707,                0.98683,                0.98957,                0.79532,                0.42444,                0.65614,                0.23501,                0.81153,             4.1971e-05,             4.1971e-05,             4.1971e-05
                    472,                0.46731,                0.76169,                0.27504,                0.83802,                0.97975,                0.99024,                0.99115,                 0.9023,                0.97707,                0.98749,                0.98937,                0.79591,                0.42431,                0.65571,                0.23461,                 0.8114,             4.0807e-05,             4.0807e-05,             4.0807e-05
                    473,                0.45594,                 0.7374,                0.26747,                 0.8325,                0.97996,                0.99023,                0.99111,                0.90259,                0.97727,                0.98748,                0.98935,                0.79558,                0.42404,                0.65563,                0.23443,                0.81158,             3.9643e-05,             3.9643e-05,             3.9643e-05
                    474,                0.45541,                0.73197,                0.26688,                0.83048,                0.98019,                0.99007,                0.99123,                0.90331,                 0.9775,                0.98732,                0.98947,                0.79587,                0.42299,                0.65558,                0.23427,                 0.8114,             3.8479e-05,             3.8479e-05,             3.8479e-05
                    475,                0.44989,                0.72505,                0.26435,                0.82892,                0.98004,                0.98995,                0.99129,                0.90426,                0.97736,                0.98721,                 0.9895,                0.79546,                0.42266,                0.65552,                0.23454,                0.81134,             3.7314e-05,             3.7314e-05,             3.7314e-05
                    476,                  0.459,                0.73492,                0.26667,                0.82778,                0.97983,                0.98942,                0.99135,                 0.9052,                0.97715,                0.98667,                0.98945,                0.79486,                0.42231,                0.65561,                0.23462,                0.81128,              3.615e-05,              3.615e-05,              3.615e-05
                    477,                 0.4642,                0.73687,                0.27038,                0.83325,                0.98003,                0.98929,                0.99144,                 0.9042,                0.97734,                0.98654,                0.98958,                0.79458,                0.42243,                0.65574,                0.23486,                0.81125,             3.4986e-05,             3.4986e-05,             3.4986e-05
                    478,                0.46096,                0.73441,                0.26677,                0.82945,                   0.98,                0.98933,                0.99165,                0.90459,                0.97812,                0.98741,                0.99056,                0.79467,                0.42241,                0.65527,                0.23487,                0.81116,             3.3822e-05,             3.3822e-05,             3.3822e-05
                    479,                0.45996,                0.72983,                0.26535,                0.83196,                0.98021,                0.99028,                0.99172,                0.90423,                0.97749,                0.98756,                0.98989,                 0.7963,                0.42223,                0.65506,                0.23482,                0.81113,             3.2658e-05,             3.2658e-05,             3.2658e-05
                    480,                 0.4583,                0.73737,                0.26636,                0.83175,                0.98038,                0.99112,                0.99173,                0.90484,                0.97769,                0.98837,                 0.9899,                0.79559,                0.42195,                0.65493,                 0.2339,                0.81101,             3.1493e-05,             3.1493e-05,             3.1493e-05
                    481,                0.46284,                0.73269,                0.27144,                0.83063,                0.98053,                0.99088,                0.99179,                0.90419,                0.97861,                0.98899,                0.99064,                0.79598,                0.42186,                 0.6547,                0.23399,                0.81101,             3.0329e-05,             3.0329e-05,             3.0329e-05
                    482,                0.45963,                0.74466,                 0.2697,                0.82959,                0.98066,                0.99019,                0.99167,                0.90472,                0.97849,                0.98853,                0.99051,                0.79571,                0.42203,                0.65508,                0.23429,                0.81114,             2.9165e-05,             2.9165e-05,             2.9165e-05
